Date/Time,Mean CO2 (ppm),Mean CH4 (ppm),Mean N2O (ppm),Mean NH3 (ppm),Mean H2O (percent),Cav. Pressure (kPa),Cav. Temperature (K),Water Content (fraction),Chmbr. Temperature (K),Chmbr. Pressure (kPa),Flux CO2 (L) (umol/m^2/s),Flux CO2 (E) (umol/m^2/s),Flux CH4 (L) (nmol/m^2/s),Flux CH4 (E) (nmol/m^2/s),Flux N2O (L) (nmol/m^2/s),Flux N2O (E) (nmol/m^2/s),Flux NH3 (L) (umol/m^2/s),Flux NH3 (E) (umol/m^2/s),Soil VWC (%),Soil Temperature (degC),Температура воздуха,Отн. влажность,Точка росы,Атмосферное давление,Скорость ветра,Направление ветра,Приходящая солнечная радиация,Влагосодержание почвы,Электропроводность почвы,Температура почвы
2022-09-09 17:58:34,502.46548078,2.04210469,0.22901366,6.50487042,1.0114394,18.66526625,318.15014583,0.00976294,297.33021134,99.952621,3.49268292,9.62242928,0.04885068,0.04871066,0.64973318,2.87176033,-0.02181004,-0.05659661,1954.02002,26.5,21.97,36.88,6.55,739.61,0.83,Юг,2.74,18.88,0.09,26.82
2022-09-09 18:53:44,429.44833412,2.16257516,0.20440847,5.78185586,1.0065775,18.66532244,318.14924086,0.00956482,293.98187025,98.2743,0.27567893,5.78722806,0.01526134,-2.02589148,-0.35685767,-0.48812342,-0.02657174,-0.02989369,1949.119995,23.4,21.04,39.98,6.93,740.32,1.02,Восток,0.0,18.77,0.09,26.14
2022-09-09 19:07:21,416.6916431,2.11708982,0.20179926,6.51673724,1.03613762,18.66535834,318.15065334,0.00963477,294.55997764,100.725464,0.2799971,0.45854094,0.00278341,0.36068735,-0.12888822,-1.44815981,0.00745877,0.05174569,-0.0,-0.0,21.04,39.98,6.93,740.32,1.02,Восток,0.0,18.77,0.09,26.14
2022-09-09 20:01:53,473.46735572,2.09073136,0.20613406,6.42527614,1.01721693,18.66527935,318.14984718,0.0095856,294.3057577,100.687279,2.69600486,5.3250996,0.41450897,0.41415941,-0.31546908,-0.67783312,-0.01864038,-0.01865118,2016.97998,26.1,20.68,41.0,6.97,740.8,0.96,юго-восток,0.0,18.68,0.09,25.49
2022-09-09 20:56:13,445.43631968,2.16011902,0.21538181,6.22587189,1.10765989,18.66530704,318.15021541,0.01055248,291.93199945,100.823212,0.37607261,1.19983005,0.42650226,0.42651958,0.54432174,1.6133043,-0.00317235,-0.0031734,1959.030029,19.700001,20.1,43.21,7.22,740.83,0.65,Восток,0.0,18.58,0.09,24.96
2022-09-09 21:09:51,442.4162268,2.17063653,0.20280364,5.93484426,1.12296605,18.66530492,318.14880076,0.01086262,292.27106213,98.570328,0.61746043,0.71978038,-0.00587084,-0.00586541,0.46672741,0.46692789,0.01423433,0.01421506,1944.959961,21.299999,20.1,43.21,7.22,740.83,0.65,Восток,0.0,18.58,0.09,24.96
2022-09-09 21:50:45,469.43841351,2.16290729,0.2145982,6.4367323,1.08937268,18.66533804,318.15015243,0.01081686,291.18685743,100.807327,0.67005591,1.6541868,-0.15770448,-0.15760976,0.03662435,0.03663739,-0.01150158,-0.13534638,1948.199951,24.0,19.07,45.18,6.92,740.72,0.56,Восток,0.0,18.51,0.09,24.56
2022-09-09 22:04:25,471.24004503,2.13667373,0.22605858,6.66629998,1.00963905,18.66532706,318.15008127,0.01006504,289.81333735,100.752884,0.84855878,1.1522403,0.00618436,0.00832055,0.18126629,0.18114407,-0.00208858,-0.00256371,1923.640015,18.5,19.07,45.18,6.92,740.72,0.56,Восток,0.0,18.51,0.09,24.56
2022-09-09 23:53:17,456.29946327,2.24526718,0.23236798,6.41700447,0.92042258,18.66526263,318.14985468,0.00921887,286.46321663,100.830627,0.62480591,1.63418789,-0.24902188,-0.24881406,0.42050198,1.8973588,-0.01334448,-0.01338812,1854.089966,13.8,16.94,53.71,7.5,740.46,0.69,Восток,0.0,18.34,0.09,23.68
2022-09-10 00:06:56,464.20734731,2.20908547,0.24242316,5.765214,0.94445898,18.6652681,318.14982035,0.00922212,286.41267074,100.793999,0.56925859,1.67842916,-0.18787656,-0.18758525,0.30662976,0.3609098,-0.00656713,-0.0065785,1939.689941,19.799999,16.94,53.71,7.5,740.46,0.69,Восток,0.0,18.34,0.09,23.68
2022-09-10 01:01:12,479.06832558,4.00769113,0.23875692,5.33035422,0.94397204,18.66528489,318.14998813,0.00941871,286.39479143,100.724876,1.43343528,3.3061888,4.17494171,4.16972858,0.23683679,1.177181,-0.00778569,-0.01462,1943.800049,14.5,15.7,57.93,7.44,740.34,0.03,Восток,0.0,18.26,0.09,23.23
2022-09-10 01:55:58,464.09112104,3.42730432,0.22878486,5.94762797,0.96755665,18.66529039,318.14991262,0.00994211,284.82223522,100.819481,0.40607512,0.82393773,-0.41843171,-0.41788457,0.22701767,0.22637465,0.00681576,0.0052215,-0.0,-0.0,16.09,60.67,8.5,740.42,0.38,Восток,0.0,18.18,0.08,22.8
2022-09-10 02:08:57,461.49205147,3.15990243,0.22208513,6.10388425,0.92837057,18.66536553,318.14975809,0.00931541,284.42200449,100.796234,1.10838703,1.72528399,0.05719814,0.05716409,0.50403487,1.85313548,-0.00805936,-0.01047561,1851.630005,11.8,16.09,60.67,8.5,740.42,0.38,Восток,0.0,18.18,0.08,22.8
2022-09-10 02:50:20,504.00875127,3.21753239,0.23942045,5.45759236,0.89415408,18.66529519,318.14990098,0.00870853,284.76578413,100.73378,2.46351499,3.80067496,-1.33751528,-128.94269848,0.60410226,1.53871221,-0.00104423,-0.00104349,2008.099976,19.799999,14.65,68.16,8.85,740.54,0.26,Юг,0.0,18.09,0.08,22.4
2022-09-10 03:03:14,506.59848541,3.05025061,0.25331768,5.55492951,0.869528,18.66531881,318.14980753,0.0085735,283.89285114,100.659279,1.21316447,2.30622848,-2.0761904,-2.07498944,0.71995072,0.71728233,-0.01439778,-0.01440964,1939.26001,13.6,14.65,68.16,8.85,740.54,0.26,Юг,0.0,18.09,0.08,22.4
2022-09-10 03:57:50,461.68153255,3.34747392,0.22898286,5.37651214,0.97259631,18.66522478,318.14981907,0.00949829,285.98503129,99.321091,0.7926533,1.48077626,2.34737806,2.34549888,0.59999501,0.60124444,-0.00199009,-0.0019862,1937.27002,15.4,14.38,68.71,8.71,740.78,0.8,Юг,0.0,18.02,0.08,22.05
2022-09-10 04:52:52,477.92727669,3.67996561,0.2259601,5.27523754,0.95469983,18.66529451,318.14993553,0.00973784,285.5173904,100.801529,1.10237262,2.35277699,0.2392061,0.23905981,0.55571412,3.12165689,0.00797095,0.00797153,1915.01001,13.4,14.43,66.71,8.33,741.04,0.66,Юг,3.55,17.96,0.08,21.77
2022-09-10 05:06:30,536.33517072,3.79028697,0.23777553,5.52140015,0.96925806,18.66529105,318.15000092,0.00981377,285.91054893,100.772766,2.98202522,5.5976155,-0.26972196,-0.27046786,0.83345021,1.8279809,-0.00034647,-0.00034629,2006.800049,20.0,14.43,66.71,8.33,741.04,0.66,Юг,3.55,17.96,0.08,21.77
2022-09-10 06:01:01,441.95106497,2.64618119,0.21846584,4.73293232,0.94074422,18.66529012,318.14998481,0.00918238,283.83740102,100.956429,0.42957932,0.83498156,0.14668801,5.16191495,0.35334711,0.4184125,-0.00156559,-0.00156477,1947.459961,11.6,13.83,70.08,8.48,741.43,0.5,юго-восток,82.12,17.9,0.08,21.52
2022-09-10 06:55:27,473.5486045,3.27042698,0.1951448,5.94284963,1.16281179,18.66522885,318.15070602,0.01096379,291.29448636,100.957535,1.23705573,2.31916077,-0.87343525,-0.87339235,-0.14514092,-0.14479511,-0.00483211,-0.02556208,1938.439941,20.200001,16.22,59.32,8.25,741.59,0.63,юго-восток,265.23,17.84,0.08,21.28
2022-09-10 07:09:05,493.79160079,3.14639173,0.18361261,6.28100857,1.29397735,18.66529739,318.15098491,0.01145761,292.40967396,100.891075,1.91670194,4.3206089,-0.04060133,1.02778044,-0.26209632,-0.26222508,-0.00118429,-0.00118306,1916.47998,16.0,16.22,59.32,8.25,741.59,0.63,юго-восток,265.23,17.84,0.08,21.28
2022-09-10 08:58:01,500.84874877,2.24508841,0.16160533,8.06633319,1.48979138,18.66523201,318.15088829,0.01023639,302.85098652,100.996124,3.43200194,7.22959696,0.23397226,0.23434742,-1.44148393,-3.66227804,-0.06124113,-0.06177851,1860.280029,25.0,18.88,46.77,7.27,741.85,2.62,северо-восток,607.19,17.91,0.08,21.72
2022-09-10 09:52:19,581.62645768,2.22583405,0.18985205,7.57101139,1.51475762,18.66546454,318.1498075,0.01060206,304.44864879,101.491951,5.90246109,18.30279233,-0.2860897,-0.28623938,-0.61334042,-3.04268238,-0.05127676,-0.05137284,1955.430054,32.099998,20.24,43.63,7.49,741.63,2.46,северо-восток,716.82,18.03,0.08,22.48
2022-09-10 10:05:56,705.99836458,2.12150293,0.22438917,7.34849532,1.2021441,18.66533708,318.14946685,0.01044563,303.47567068,100.930794,9.30977239,33.76349974,-0.22555547,-0.22519357,0.46802305,1.80044037,-0.02555416,-0.02555366,1953.359985,23.299999,20.24,43.63,7.49,741.63,2.46,северо-восток,716.82,18.03,0.08,22.48
2022-09-10 11:00:31,485.97667139,2.08596001,0.18881922,8.14832939,1.24288927,18.66540006,318.14944778,0.0109793,298.74776004,100.941719,2.90217627,6.83922025,-0.01213439,-0.05732116,-0.56086505,-0.84038814,-0.02039308,-0.0205842,-0.0,-0.0,21.56,41.89,8.08,741.24,2.64,Восток,781.94,18.24,0.09,23.54
2022-09-10 11:54:41,443.60103459,2.07574741,0.19527549,9.86368499,1.1653481,18.66522662,318.14991272,0.01076789,304.0630845,100.745613,1.31647201,2.87461182,0.00523431,0.02504578,-0.22224032,-2.51578244,-0.06297485,-0.11492815,2027.030029,40.099998,22.61,39.0,7.97,740.84,2.43,северо-восток,783.85,18.45,0.09,24.83
2022-09-10 12:08:30,633.39043065,2.07316677,0.17176327,8.03510431,1.58029506,18.66528869,318.15002017,0.01075713,308.54417132,101.419731,7.90792343,25.88051269,-0.07881186,-0.07872065,-1.34351866,-3.56674751,-0.05086369,-0.05088293,1962.01001,37.700001,22.61,39.0,7.97,740.84,2.43,северо-восток,783.85,18.45,0.09,24.83
2022-09-10 13:03:07,436.61935858,2.05377573,0.17496725,6.53162178,1.36615223,18.66535405,318.14999779,0.01086342,303.5768562,103.262794,0.94298331,2.83848395,-0.06223115,-0.06274993,-1.23838334,-1.93717833,-0.01544263,-0.01545018,1955.410034,35.299999,23.07,38.06,8.02,740.53,3.23,северо-восток,554.67,18.67,0.09,26.09
2022-09-10 13:57:43,426.35371377,2.05107298,0.17786448,6.58928503,1.27629665,18.66538488,318.15004057,0.01009124,303.46837091,100.707916,0.80294861,1.84500084,0.03710143,0.0373226,-1.08493787,-2.51134857,-0.00443036,-0.00442035,1931.23999,31.4,22.83,37.5,7.59,740.19,1.69,Восток,368.64,18.83,0.1,26.96
2022-09-10 15:05:39,514.79986683,2.05007636,0.19832189,5.51885838,1.19209269,18.6653842,318.14998305,0.01062063,299.19448716,100.672028,3.50840393,12.57438151,0.09252892,0.09250629,-0.42013257,-0.42026945,-0.01442839,-0.01636783,1956.01001,26.9,22.12,42.39,8.73,739.88,3.66,Восток,250.42,18.91,0.1,27.3
2022-09-10 16:00:16,413.99017699,2.06581514,0.18751477,5.7652605,1.15065258,18.66516343,318.14999746,0.01109081,297.38260526,100.707779,0.27711486,0.69582933,-0.07304423,-0.07304115,-0.38271749,-0.38169547,-0.02183812,-0.02199026,1944.02002,27.799999,20.88,50.83,10.33,739.94,2.12,юго-восток,208.66,18.94,0.1,27.25
2022-09-10 16:54:36,653.26267618,2.05893085,0.18628679,5.74209111,1.30732664,18.66530392,318.15039545,0.01192565,296.39376711,100.681,7.33065384,31.93840362,-0.01151265,-0.69266587,-0.40251626,-0.4025384,0.00653267,0.0150707,1952.969971,24.299999,19.24,56.07,10.28,740.05,2.28,Восток,67.44,18.92,0.09,26.92
2022-09-10 18:02:51,414.4245843,2.04989547,0.19238905,7.2520913,1.16607725,18.66525114,318.15059352,0.01192028,293.01074287,100.773781,0.32120194,0.45381555,-0.00820538,-0.00821999,0.12907819,4.78943719,-0.02569977,-0.02587457,1853.780029,20.0,17.46,61.03,9.87,740.18,2.48,Восток,1.52,18.83,0.09,26.35
2022-09-10 18:56:40,619.53819092,2.04197566,0.22240519,6.48062186,1.18416011,18.66528084,318.15003827,0.01153708,291.59434871,100.378609,7.40851924,25.86471263,-0.05305294,-0.25772474,0.90551542,5.46214274,-0.01694029,-0.01712631,1946.329956,20.6,16.28,64.21,9.52,740.47,2.44,Восток,0.0,18.72,0.09,25.66
2022-09-10 19:51:18,418.0107114,2.04939764,0.19093492,6.45823512,1.15051606,18.66517928,318.14988761,0.01134724,290.57180779,98.677628,0.1690206,1.39011512,0.0163792,0.01639133,0.07907323,0.07897235,-0.000378,-0.00037756,1940.859985,20.4,15.38,67.2,9.34,740.63,2.71,Восток,0.0,18.61,0.09,24.97
2022-09-10 20:05:39,444.02937002,2.0509139,0.19062884,6.78549166,1.16270612,18.66529254,318.14986991,0.01134922,290.43761632,100.881577,1.45658679,3.26529762,-0.05526873,-0.05767174,0.06427581,0.24531504,0.00799955,0.00132712,-0.0,-0.0,15.38,67.2,9.34,740.63,2.71,Восток,0.0,18.61,0.09,24.97
2022-09-10 20:59:56,413.65867518,2.044542,0.19414931,6.39744924,1.1230721,18.66525738,318.14991155,0.01114357,290.19435946,100.760017,0.16871858,0.26093209,0.01054972,0.31113228,0.10944233,0.10942473,-0.00065024,-0.00064948,2006.900024,21.9,14.67,69.69,9.21,740.49,2.04,Восток,0.0,18.5,0.09,24.35
2022-09-10 21:54:21,488.74596196,2.04136014,0.20848285,5.92442316,1.18319131,18.66521595,318.14992343,0.0113625,289.42160412,100.808403,2.74523836,7.84653739,0.01770024,0.01772026,0.34124028,0.73076912,-0.00647363,-0.00716045,1946.23999,17.200001,14.53,70.91,9.33,740.19,2.27,Восток,0.0,18.38,0.09,23.8
2022-09-10 22:07:30,419.15325568,2.04191802,0.19292075,6.26096516,1.13949943,18.66522342,318.14986404,0.01121406,289.39692053,99.134811,0.21840683,1.13893042,0.0069985,0.00685798,-0.3083882,-0.30829164,0.00400256,0.035676,1936.140015,18.6,14.53,70.91,9.33,740.19,2.27,Восток,0.0,18.38,0.09,23.8
2022-09-10 23:02:07,409.29002345,2.04681058,0.19380008,5.99539195,1.11525004,18.66516891,318.14995066,0.01140746,289.06846916,100.684296,-0.06311607,-0.16558616,0.05875907,0.05877598,0.29630203,0.29861587,0.00603914,0.00605044,1908.579956,15.9,14.22,73.18,9.5,739.97,2.03,Восток,0.0,18.29,0.09,23.31
2022-09-11 00:51:29,415.60617832,2.07057802,0.19624904,6.31994985,1.064649,18.66529887,318.14994997,0.0107129,288.12559644,100.734505,0.14730165,0.30502588,-0.08044373,-0.08028461,0.08097652,-0.5368098,-0.01801831,-0.01806963,1851.689941,14.5,13.86,72.25,8.95,739.59,1.42,Восток,0.0,18.11,0.08,22.48
2022-09-11 01:05:08,412.7749812,2.10429394,0.19835005,5.58884297,1.07469781,18.66525866,318.14993788,0.01073583,288.09316326,100.692879,0.00191134,0.32380623,-0.02783887,-0.0278258,0.25560602,0.25574334,-0.00967852,-0.025272,1931.97998,19.299999,13.86,72.25,8.95,739.59,1.42,Восток,0.0,18.11,0.08,22.48
2022-09-11 01:59:29,525.30243696,2.16502149,0.21356354,5.08731608,1.07908182,18.66535269,318.14983239,0.01060206,286.31875046,100.655556,4.47215549,9.9539763,-0.1748234,-0.17480748,0.64099286,1.30448199,-0.00896963,-0.08919995,1942.930054,14.6,13.68,73.08,8.96,739.46,1.23,юго-восток,0.0,18.04,0.08,22.15
2022-09-11 02:54:19,484.45934698,2.16661153,0.23224913,5.53339184,1.04090571,18.66518369,318.14978689,0.01019095,285.49530733,100.696434,0.93642053,1.94356183,1.52578989,1.52353912,0.07720915,0.07706615,0.00680544,0.00865653,-0.0,-0.0,13.43,75.55,9.21,739.24,0.68,юго-восток,0.0,17.97,0.08,21.82
2022-09-11 03:07:51,451.36354565,2.44576224,0.22122997,5.75796335,1.02655734,18.66519278,318.14992059,0.0102754,285.50571194,100.691498,0.02951886,0.02944004,-0.50365204,-0.5031877,0.19348966,1.00640999,-0.00937481,-0.02904533,1848.079956,12.4,13.43,75.55,9.21,739.24,0.68,юго-восток,0.0,17.97,0.08,21.82
2022-09-11 04:02:27,489.93892088,2.20941294,0.20396211,5.47561221,1.1031488,18.66529081,318.14997125,0.01104893,286.82003477,100.87085,2.24286852,5.3886788,-0.35579481,-0.35530274,0.58217061,2.1013107,-0.01100749,-0.01784408,1938.849976,15.7,13.76,76.74,9.76,739.18,0.87,юго-восток,0.0,17.91,0.08,21.53
2022-09-11 04:56:51,467.81795799,2.22672353,0.21683444,5.35391481,1.08346313,18.66527615,318.14993926,0.01074941,286.5201728,99.916153,0.70146958,1.41733993,0.35961628,0.35983145,0.66587282,0.66711492,0.00154283,0.00154228,1933.140015,16.299999,13.87,77.18,9.95,739.2,0.81,Юг,2.59,17.85,0.08,21.31
2022-09-11 05:51:23,453.21740077,2.31387458,0.22475992,5.27323962,1.08128391,18.66527957,318.15001054,0.01089598,286.41134832,100.590096,-0.11076714,-0.19804515,0.29815099,0.29736679,0.54133283,0.58794352,-0.00083158,-0.0008323,1904.22998,14.1,13.15,79.56,9.71,739.16,0.48,юго-запад,36.3,17.83,0.08,21.22
2022-09-11 06:05:01,464.34855951,2.48546663,0.21727794,5.40784675,1.15480272,18.66527966,318.15005508,0.01147179,288.08741932,100.564766,0.42088529,1.00142146,4.9108896,1.8e-07,0.39782565,0.39566468,0.00337281,0.00336823,2003.189941,21.1,13.15,79.56,9.71,739.16,0.48,юго-запад,36.3,17.83,0.08,21.22
2022-09-11 06:59:23,461.00427056,3.34002494,0.18346699,5.52586771,1.24720753,18.66535945,318.1501317,0.01188949,289.05616876,100.63092,0.91394371,2.21324355,-0.17705061,-0.17733169,0.432493,0.67815239,-0.00446055,-0.79634888,1947.27002,16.200001,14.09,76.37,10.0,739.03,0.29,юго-запад,86.19,17.83,0.08,21.19
2022-09-11 07:53:59,450.51547011,3.07275726,0.18092852,6.45214974,1.32892956,18.66528486,318.1504983,0.01258706,292.52969247,100.575378,0.73994525,1.91217966,-0.74225245,-0.74094425,-0.01368072,-0.01366827,-0.00794609,-0.06998409,1937.709961,22.299999,15.24,73.25,10.49,738.84,0.89,Юг,188.84,17.83,0.08,21.27
2022-09-11 08:07:38,449.16039026,2.94146579,0.18314347,6.47707845,1.42377263,18.66524248,318.15049585,0.0126581,293.67560368,100.52047,0.8150037,1.77967845,-0.59716653,-0.59622582,0.13516407,-0.00452665,-0.01259942,-0.03977767,1914.01001,19.700001,15.24,73.25,10.49,738.84,0.89,Юг,188.84,17.83,0.08,21.27
2022-09-11 09:56:38,464.05189744,2.17660941,0.16574722,7.93575159,1.49918118,18.66530463,318.14958763,0.01427378,294.91606861,100.536125,2.24746101,4.61741683,-0.32653185,-0.3257633,-0.06415392,-0.27840105,0.01099491,0.01459575,1854.290039,21.799999,17.46,69.29,11.8,738.32,1.25,Восток,214.03,17.92,0.08,21.92
2022-09-11 10:50:58,534.86733102,2.06623156,0.18895726,7.15827097,1.56842576,18.6653047,318.14908564,0.01457333,295.24547622,100.632286,4.16458907,14.84723905,-0.0156786,-0.4086279,0.49683075,7.45040633,-0.00785012,-0.32086083,1948.689941,23.4,18.33,67.19,12.15,737.72,1.2,Восток,263.83,18.01,0.08,22.38
2022-09-11 11:04:13,643.025955,2.07035811,0.18708058,7.65833835,1.526793,18.66537352,318.15066082,0.01488637,294.84706861,100.430237,8.24579915,25.01526214,0.05405536,0.05409708,0.66545314,4.65570274,-0.01121205,-0.06657927,1948.540039,21.9,18.33,67.19,12.15,737.72,1.2,Восток,263.83,18.01,0.08,22.38
2022-09-11 11:59:20,474.81878791,2.05146567,0.14811111,9.20188971,1.61114203,18.6652735,318.15059536,0.01603198,295.27871701,100.416191,2.67567087,6.77797842,-0.03268079,-6.81474566,0.06857357,0.06842916,-0.01062208,-0.01057928,-0.0,-0.0,18.83,67.39,12.68,737.29,1.45,северо-восток,229.24,18.07,0.08,22.8
2022-09-11 12:53:51,431.07870759,2.05961257,0.15211692,9.1501093,1.56447861,18.66534963,318.15048331,0.01562353,294.35789559,100.251106,0.94383795,2.25833372,0.00519435,0.00518149,-0.09083284,-0.19870761,-0.01293475,-0.0638702,2008.359985,25.6,18.57,74.48,13.96,736.91,1.73,Восток,95.14,18.15,0.08,23.24
2022-09-11 13:07:13,655.06388167,2.04859304,0.1843986,7.93271366,1.59889088,18.66524255,318.1489682,0.01554477,294.2008441,100.192825,8.20132378,31.10730374,-0.00256199,-0.61582902,0.69531347,7.18527592,-0.00056947,-0.00056894,1946.630005,22.9,18.57,74.48,13.96,736.91,1.73,Восток,95.14,18.15,0.08,23.24
2022-09-11 14:01:48,421.29856878,2.05907243,0.13869811,8.18964887,1.70194515,18.66534691,318.14941901,0.01612343,296.4675119,101.236176,0.40816574,1.13620895,0.15245045,0.15278456,-0.364319,-3.08717066,-0.04588834,-0.04610412,1941.01001,23.5,18.69,75.83,14.36,736.36,0.68,юго-восток,35.48,18.21,0.08,23.47
2022-09-11 14:56:21,410.49862785,2.0662244,0.14616442,8.66118896,1.65462757,18.66527348,318.1501218,0.01646943,295.06000573,100.13147,0.08440983,0.16527933,0.11548719,0.00084942,-0.13762538,-0.13718808,0.03278079,0.06966508,1917.540039,22.799999,19.34,75.09,14.83,736.01,1.72,Восток,40.44,18.22,0.08,23.43
2022-09-11 15:09:59,424.47785885,2.0642221,0.14464285,8.87233929,1.65625051,18.66521304,318.14982679,0.01661209,295.3419048,100.101379,0.60929137,1.64203811,0.22393631,0.22369779,-0.06217684,-0.20105769,-0.03620494,-0.03623512,2009.199951,26.299999,19.34,75.09,14.83,736.01,1.72,Восток,40.44,18.22,0.08,23.43
2022-09-11 16:04:28,474.83753353,2.06086374,0.14709585,8.5534465,1.71496663,18.66529012,318.15008196,0.01679585,294.97682332,100.142906,2.2963731,6.58051562,-0.07618663,-1e-08,-0.20841668,-0.20830294,-0.02382307,-0.02385292,1949.75,22.200001,19.47,75.35,15.02,735.77,2.51,северо-восток,32.29,18.16,0.08,23.32
2022-09-11 16:59:07,413.15260875,2.07453986,0.13614945,8.76188459,1.71288715,18.6653049,318.14950461,0.01716934,295.06161155,100.097885,0.14265115,0.32309203,0.0274981,0.02745301,-0.04550159,-0.02331462,-0.05215919,-0.06659277,1940.829956,25.1,19.53,75.84,15.17,735.54,2.1,северо-восток,17.31,18.16,0.08,23.21
2022-09-11 17:53:23,605.00387257,2.05591786,0.15043999,8.47660277,1.75597289,18.66521403,318.15048858,0.01718307,294.22502622,100.062019,6.33999855,21.88496735,-0.12717439,-0.12758627,-0.10038296,-0.10017948,-0.0182168,-0.08668394,1951.52002,21.700001,18.96,79.02,15.25,735.35,1.93,Восток,2.67,18.15,0.08,23.06
2022-09-11 19:01:36,413.01345054,2.06152563,0.14459878,10.04843477,1.6819966,18.66519232,318.15054747,0.01718799,293.33638081,100.084251,0.10531999,0.20105472,0.02330307,0.02326774,-0.09457873,-0.09428064,-0.02077978,-0.02083047,1854.420044,20.0,18.03,83.5,15.21,735.37,0.94,Восток,0.0,18.09,0.08,22.89
2022-09-11 19:55:30,600.13973804,2.07008063,0.1698491,9.35921603,1.72177771,18.66519974,318.15039337,0.01730699,292.97476934,99.966949,7.23223044,19.55616403,-0.03057191,-0.03051611,1.00824862,3.20821662,-0.02616543,-0.02643929,1948.380005,21.200001,16.37,90.03,14.74,735.38,0.15,Восток,0.0,18.04,0.08,22.62
2022-09-11 20:09:37,582.74726647,2.09526691,0.15838588,8.31481318,1.72709995,18.66529683,318.15027445,0.01727184,292.55531143,100.0158,5.94622858,18.48874761,0.05505168,0.05501199,0.38177943,1.80387567,-0.01102403,-0.09664873,1951.369995,20.1,16.37,90.03,14.74,735.38,0.15,Восток,0.0,18.04,0.08,22.62
2022-09-11 20:50:33,424.07560553,2.09987056,0.14646873,9.0425243,1.70603925,18.66534599,318.15047178,0.01720914,292.00795002,99.566299,0.42290172,0.96141386,-0.05670412,-0.05669081,0.06431003,0.06433165,0.00712911,0.0252335,1939.430054,20.4,15.98,91.88,14.68,734.99,0.15,Юг,0.0,18.01,0.08,22.31
2022-09-11 21:03:43,424.98363802,2.09782484,0.14478294,9.49627378,1.72798317,18.66526464,318.1502723,0.0173685,292.62086903,100.080376,0.52224921,0.76978085,0.01834646,-0.34133507,0.49660368,0.49949699,0.01039434,0.0004068,-0.0,-0.0,15.98,91.88,14.68,734.99,0.15,Юг,0.0,18.01,0.08,22.31
2022-09-11 21:58:43,430.34331145,2.1289747,0.15206387,9.25637689,1.70615048,18.66526426,318.15043162,0.01716744,292.49242532,99.902359,0.45179324,0.4541919,0.34655674,0.46071216,0.49077727,1.5021212,0.00604432,0.00605059,2010.300049,25.0,16.17,92.08,14.9,734.65,0.91,юго-запад,0.0,17.95,0.08,21.99
2022-09-11 22:53:04,467.80309638,2.16139191,0.1558313,8.515796,1.69456788,18.66529534,318.15004674,0.01678439,291.50202046,99.950516,1.21755187,2.80635864,0.25751088,0.25776033,0.32367348,1.47820659,0.00457199,0.01169257,1947.420044,19.200001,16.64,90.92,15.17,734.32,0.81,юго-запад,0.0,17.9,0.08,21.78
2022-09-11 23:06:43,460.58978737,2.19621374,0.16037987,8.14986051,1.68331279,18.66528011,318.14887249,0.01690087,291.83825582,99.589516,0.76955591,1.59629333,0.06926464,0.06916717,0.3791626,2.91151095,-0.02987471,-0.03949185,1938.48999,20.299999,16.64,90.92,15.17,734.32,0.81,юго-запад,0.0,17.9,0.08,21.78
2022-09-12 00:01:26,419.3551171,2.20438228,0.15479812,8.68751398,1.61631546,18.66530874,318.15003899,0.01654967,290.86220662,99.852112,0.04470957,0.04758038,0.19408437,0.19367399,0.75334089,1.05737188,0.00319486,0.00382144,1914.790039,18.4,16.53,91.28,15.12,734.09,0.75,юго-запад,0.0,17.87,0.08,21.68
2022-09-12 00:01:26,419.3551171,2.20438228,0.15479812,8.68751398,1.61631546,18.66530874,318.15003899,0.01654967,290.86220662,99.852112,0.04470957,0.04758038,0.19408437,0.19367399,0.75334089,1.05737188,0.00319486,0.00382144,1914.790039,18.4,16.53,91.28,15.12,734.09,0.75,юго-запад,0.0,17.87,0.08,21.68
2022-09-12 01:09:23,442.40840321,2.32988895,0.15793887,8.15433748,1.64021259,18.6653229,318.15007771,0.0163533,290.84319117,99.868156,0.93284332,1.98809065,0.18703386,0.18672094,0.29272092,0.47877019,-0.00158969,-0.00158567,1950.599976,18.4,16.58,91.04,15.12,733.85,0.99,юго-запад,0.0,17.83,0.08,21.6
2022-09-12 01:09:23,442.40840321,2.32988895,0.15793887,8.15433748,1.64021259,18.6653229,318.15007771,0.0163533,290.84319117,99.868156,0.93284332,1.98809065,0.18703386,0.18672094,0.29272092,0.47877019,-0.00158969,-0.00158567,1950.599976,18.4,16.58,91.04,15.12,733.85,0.99,юго-запад,0.0,17.83,0.08,21.6
2022-09-12 01:50:18,437.63284981,2.3373796,0.16064235,9.28138707,1.58469143,18.66518631,318.14991617,0.01618803,290.50705895,99.889297,0.23988938,0.24155961,0.03061302,0.03053217,0.35156077,1.98544763,-0.01018097,-0.01019804,1855.069946,17.4,16.03,91.77,14.71,733.65,1.0,юго-запад,0.0,17.83,0.08,21.54
2022-09-12 01:50:18,437.63284981,2.3373796,0.16064235,9.28138707,1.58469143,18.66518631,318.14991617,0.01618803,290.50705895,99.889297,0.23988938,0.24155961,0.03061302,0.03053217,0.35156077,1.98544763,-0.01018097,-0.01019804,1855.069946,17.4,16.03,91.77,14.71,733.65,1.0,юго-запад,0.0,17.83,0.08,21.54
